Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
45.76666209,37.1978,35.5968,335,28.0409,86,0,3,0
45.79999542,38.3082,36,345,28.0609,86,0,3,0
45.83332875,37.7581,36.2016,344,28.081,87,0,3,0
45.86666208,37.3191,36,340,28.101,87,0,3,0
45.89999541,36.5316,36.4032,329,28.1212,86,0,3,0
45.93332874,36.0269,36.5976,332,28.1415,88,0,3,0
45.96666207,36.0269,36.5976,332,28.1619,88,0,3,0
45.9999954,34.2907,36.5976,316,28.1822,88,0,3,0
46.03332873,34.9783,36.5976,326,28.2025,89,0,3,0
46.06666206,36.7865,36.7992,339,28.223,88,0,3,0
46.09999539,36.8023,37.0008,343,28.2435,89,0,3,0
46.13332872,35.1202,37.3968,331,28.2643,90,0,3,0
46.16666205,33.5286,37.3968,316,28.2851,90,0,3,0
46.19999538,35.7836,37.8,341,28.3061,91,0,3,0
46.23332871,32.4256,37.8,309,28.3271,91,0,3,0
46.26666204,35.4075,38.2032,330,28.3483,89,0,3,0
46.29999537,36.7537,38.2032,331,28.3695,86,0,3,0
46.3333287,35.3434,38.3976,322,28.3909,87,0,3,0
46.36666203,41.9291,39.0024,382,28.4125,87,0,3,0
46.39999536,35.9184,38.8008,331,28.4341,88,0,3,0
46.43332869,36.0269,38.8008,332,28.4556,88,0,3,0
46.46666202,35.0503,39.1968,323,28.4774,88,0,3,0
46.49999535,34.2907,39.3984,316,28.4993,88,0,3,0
46.53332868,34.3345,39.3984,320,28.5212,89,0,3,0
46.56666201,33.314,39.0024,307,28.5429,88,0,3,0
46.59999534,33.2055,39.3984,306,28.5648,88,0,3,0
46.63332867,34.2907,39.1968,316,28.5865,88,0,3,0
46.666662,36.8023,39.6,343,28.6085,89,0,3,0
46.69999533,34.2273,39.8016,319,28.6306,89,0,3,0
46.73332866,35.3002,39.3984,329,28.6525,89,0,3,0
46.76666199,34.3345,39.3984,320,28.6744,89,0,3,0
46.79999532,35.0503,38.8008,323,28.696,88,0,3,0
46.83332865,36.3312,38.8008,331,28.7175,87,0,3,0
46.86666198,39.1738,39.1968,361,28.7393,88,0,3,0
46.89999531,35.1588,39.0024,324,28.761,88,0,3,0
46.93332864,35.0503,38.5992,323,28.7824,88,0,3,0
46.96666197,36.3524,39.0024,335,28.8041,88,0,3,0
46.9999953,37.6546,39.3984,347,28.826,88,0,3,0
47.03332863,33.5835,39.3984,313,28.8479,89,0,3,0
47.06666196,36.8178,40.0032,347,28.8701,90,0,3,0
47.09999529,33.9531,40.3992,320,28.8925,90,0,3,0
47.13332862,33.6849,40.1976,321,28.9149,91,0,3,0
47.16666195,33.7898,40.6008,322,28.9374,91,0,3,0
47.19999528,32.4256,40.3992,309,28.9599,91,0,3,0
47.23332861,32.4256,40.1976,309,28.9822,91,0,3,0
47.26666194,36.6231,40.6008,349,29.0047,91,0,3,0
47.29999527,37.4706,40.8024,361,29.0274,92,0,3,0
47.3333286,32.4884,40.6008,313,29.05,92,0,3,0
47.36666193,34.0453,40.8024,328,29.0726,92,0,3,0
47.39999526,34.8392,40.8024,332,29.0953,91,0,3,0
47.43332859,35.4985,40.8024,342,29.118,92,0,3,0
47.46666192,30.3086,40.6008,292,29.1405,92,0,3,0
47.49999525,33.5799,40.6008,320,29.1631,91,0,3,0
47.53332858,33.6849,40.3992,321,29.1855,91,0,3,0
47.56666191,33.6849,40.8024,321,29.2082,91,0,3,0
47.59999524,31.658,40.6008,305,29.2308,92,0,3,0
47.63332857,36.3288,40.6008,350,29.2533,92,0,3,0
47.6666619,33.6849,40.3992,321,29.2758,91,0,3,0
47.69999523,32.5306,40.8024,310,29.2984,91,0,3,0
47.73332856,33.8377,40.9968,326,29.3212,92,0,3,0
47.76666189,32.7998,40.8024,316,29.3439,92,0,3,0
47.79999522,31.9009,40.6008,304,29.3664,91,0,3,0
47.83332855,34.4194,40.0032,328,29.3886,91,0,3,0
47.86666188,33.9531,40.1976,320,29.411,90,0,3,0
47.89999521,34.5897,39.6,326,29.433,90,0,3,0
47.93332854,36.7117,40.0032,346,29.4552,90,0,3,0
47.96666187,35.9935,40.1976,343,29.4775,91,0,3,0
47.9999952,35.6787,40.0032,340,29.4998,91,0,3,0
48.03332853,33.7408,40.0032,318,29.522,90,0,3,0
48.06666186,32.9397,39.3984,307,29.5439,89,0,3,0
48.09999519,35.7013,39.0024,329,29.5655,88,0,3,0
48.13332852,35.0141,38.3976,319,29.5869,87,0,3,0
48.16666185,36.3095,38.0016,327,29.608,86,0,3,0
48.19999518,35.0881,37.8,316,29.629,86,0,3,0
48.23332851,35.0515,37.2024,312,29.6497,85,0,3,0
48.26666184,34.1998,36.5976,308,29.67,86,0,3,0
48.29999517,34.9417,36.7992,322,29.6904,88,0,3,0
48.3333285,35.0503,37.0008,323,29.711,88,0,3,0
48.36666183,33.4762,37.2024,312,29.7317,89,0,3,0
48.39999516,34.4836,37.8,325,29.7527,90,0,3,0
48.43332849,32.4256,38.3976,309,29.774,91,0,3,0
48.46666182,31.4504,38.5992,303,29.7954,92,0,3,0
48.49999515,33.1658,39.1968,323,29.8172,93,0,3,0
48.53332848,32.3051,39.6,318,29.8392,94,0,3,0
48.56666181,32.5681,39.1968,324,29.861,95,0,3,0
48.59999514,32.5681,39.3984,324,29.8829,95,0,3,0
48.63332847,30.9598,39.6,308,29.9049,95,0,3,0
48.6666618,31.965,39.3984,318,29.9268,95,0,3,0
48.69999513,32.3051,39.1968,318,29.9485,94,0,3,0
48.73332846,31.5939,39.1968,311,29.9703,94,0,3,0
48.76666179,31.6256,38.8008,308,29.9919,93,0,3,0
48.79999512,36.0638,39.0024,355,30.0135,94,0,3,0
48.83332845,33.0162,38.8008,325,30.0351,94,0,3,0
48.86666178,32.6098,38.8008,321,30.0566,94,0,3,0
48.89999511,30.2733,38.5992,298,30.0781,94,0,3,0
48.93332844,32.5498,38.5992,317,30.0995,93,0,3,0
48.96666177,31.831,38.8008,310,30.1211,93,0,3,0
48.9999951,31.5229,39.0024,307,30.1428,93,0,3,0
49.03332843,30.9069,38.8008,301,30.1643,93,0,3,0
49.06666176,35.6302,38.5992,347,30.1858,93,0,3,0
49.09999509,33.1658,38.5992,323,30.2072,93,0,3,0
49.13332842,30.7015,38.5992,299,30.2286,93,0,3,0
49.16666175,32.177,38.2032,310,30.2499,92,0,3,0
49.19999508,31.6911,38.2032,302,30.2711,91,0,3,0
49.23332841,31.5861,38.0016,301,30.2922,91,0,3,0
49.26666174,32.1108,37.8,306,30.3132,91,0,3,0
49.29999507,32.9503,37.8,314,30.3342,91,0,3,0
49.3333284,31.3005,37.8,295,30.3552,90,0,3,0
49.36666173,33.0553,37.5984,315,30.3761,91,0,3,0
49.39999506,32.4256,37.8,309,30.3971,91,0,3,0
49.43332839,31.6911,37.8,302,30.4181,91,0,3,0
49.46666172,30.7466,38.0016,293,30.4392,91,0,3,0
49.49999505,32.1108,38.0016,306,30.4603,91,0,3,0
49.53332838,29.4783,38.3976,284,30.4816,92,0,3,0
49.56666171,29.0586,38.5992,283,30.5031,93,0,3,0
49.59999504,28.9559,39.0024,282,30.5248,93,0,3,0
49.63332837,32.9146,39.8016,324,30.5469,94,0,3,0
49.6666617,27.6532,40.3992,278,30.5693,96,0,3,0
49.69999503,27.3681,40.6008,278,30.5919,97,0,3,0
49.73332836,26.5042,40.3992,272,30.6143,98,0,3,0
49.76666169,25.4323,40.9968,261,30.6371,98,0,3,0
49.79999502,26.4067,40.6008,271,30.6596,98,0,3,0
49.83332835,27.565,40.3992,280,30.6821,97,0,3,0
49.86666168,26.8759,40.3992,273,30.7045,97,0,3,0
49.89999501,30.1095,40.9968,309,30.7273,98,0,3,0
49.93332834,28.1607,40.9968,289,30.7501,98,0,3,0
49.96666167,26.6991,41.1984,274,30.773,98,0,3,0
49.999995,26.7187,40.9968,277,30.7958,99,0,3,0
50.03332833,26.5258,41.6016,275,30.8189,99,0,3,0
50.06666166,27.12,41.6016,284,30.842,100,0,3,0
50.09999499,26.2842,41.9976,278,30.8653,101,0,3,0
50.13332832,27.502,41.4,288,30.8883,100,0,3,0
50.16666165,27.502,41.4,288,30.9113,100,0,3,0
50.19999498,24.886,41.1984,258,30.9342,99,0,3,0
50.23332831,27.3939,40.9968,284,30.957,99,0,3,0
50.26666164,30.0121,40.8024,308,30.9796,98,0,3,0
50.29999497,30.207,40.6008,310,31.0022,98,0,3,0
50.3333283,27.6634,40.6008,281,31.0248,97,0,3,0
50.36666163,27.6532,39.6,278,31.0468,96,0,3,0
50.39999496,27.6532,39.6,278,31.0688,96,0,3,0
50.43332829,32.5105,38.8008,303,31.0903,89,0,3,0
50.46666162,29.7089,38.2032,280,31.1115,90,0,3,0
50.49999495,31.3763,37.0008,299,31.1321,91,0,3,0
50.53332828,32.4032,36.4032,302,31.1523,89,0,3,0
50.56666161,32.0505,36,292,31.1723,87,0,3,0
50.59999494,34.6022,35.4024,308,31.192,85,0,3,0
50.63332827,34.7145,34.7976,309,31.2113,85,0,3,0
50.6666616,35.6962,34.9992,314,31.2308,84,0,3,0
50.69999493,36.744,35.4024,354,31.2504,92,0,3,0
50.73332826,34.9826,35.4024,370,31.2701,101,0,3,0
50.76666159,29.9716,35.4024,317,31.2898,101,0,3,0
50.79999492,34.8087,35.5968,339,31.3095,93,0,3,0
50.83332825,32.9981,35.4024,311,31.3292,90,0,3,0
50.86666158,35.0856,34.9992,327,31.3486,89,0,3,0
50.89999491,34.3992,33.7968,317,31.3674,88,0,3,0
50.93332824,36.512,33.1992,325,31.3859,85,0,3,0
50.96666157,35.0515,32.9976,312,31.4042,85,0,3,0
50.9999949,38.3095,33.1992,341,31.4226,85,0,3,0
51.03332823,37.7478,33.1992,336,31.4411,85,0,3,0
51.06666156,38.0848,32.9976,339,31.4594,85,0,3,0
51.09999489,37.7425,32.8032,332,31.4776,84,0,3,0
51.13332822,35.666,32.1984,310,31.4955,83,0,3,0
51.16666155,38.7795,31.9968,333,31.5133,82,0,3,0
51.19999488,38.3136,31.8024,329,31.531,82,0,3,0
51.23332821,39.494,31.1976,335,31.5483,81,0,3,0
51.26666154,37.2423,30.8016,312,31.5654,80,0,3,0
51.29999487,38.3181,30.8016,317,31.5825,79,0,3,0
51.3333282,39.0542,30.3984,319,31.5994,78,0,3,0
51.36666153,38.9413,30.3984,314,31.6163,77,0,3,0
51.39999486,39.4374,30.0024,318,31.633,77,0,3,0
51.43332819,36.492,29.3976,321,31.6493,84,0,3,0
51.46666152,35.6962,29.2032,314,31.6655,84,0,3,0
51.49999485,36.2413,29.0016,315,31.6816,83,0,3,0
51.53332818,36.9316,29.3976,321,31.698,83,0,3,0
51.56666151,36.101,29.0016,310,31.7141,82,0,3,0
51.59999484,35.2858,28.3968,303,31.7299,82,0,3,0
51.63332817,34.8962,28.2024,296,31.7455,81,0,3,0
51.6666615,36.6454,28.2024,307,31.7612,80,0,3,0
51.69999483,42.8525,28.3968,359,31.777,80,0,3,0
51.73332816,49.8427,29.3976,428,31.7933,82,0,3,0
51.76666149,46.596,30.8016,405,31.8104,83,0,3,0
51.79999482,22.978,29.0016,231,31.8265,96,0,3,0
51.83332815,37.5069,29.0016,326,31.8426,83,0,3,0
51.86666148,36.7015,29.0016,319,31.8588,83,0,3,0
51.89999481,33.0732,28.8,284,31.8748,82,0,3,0
51.93332814,34.5871,28.5984,297,31.8906,82,0,3,0
51.96666147,33.9531,28.3968,288,31.9064,81,0,3,0
51.9999948,35.3678,28.3968,300,31.9222,81,0,3,0
52.03332813,35.6036,28.3968,302,31.938,81,0,3,0
52.06666146,35.7516,28.8,307,31.954,82,0,3,0
52.09999479,35.7516,29.0016,307,31.9701,82,0,3,0
52.13332812,35.2058,29.0016,306,31.9862,83,0,3,0
52.16666145,32.6747,29.0016,284,32.0023,83,0,3,0
52.19999478,34.8607,29.0016,303,32.0184,83,0,3,0
52.23332811,32.5596,28.8,283,32.0344,83,0,3,0
52.26666144,34.8607,29.2032,303,32.0506,83,0,3,0
52.29999477,30.8042,29.0016,200,32.0668,62,0,3,0
52.3333281,29.1081,27.5976,253,32.0821,83,0,3,0
52.36666143,0,16.9992,0,32.0915,0,0,3,0
52.39999476,0,14.1984,0,32.0994,0,0,3,0
52.43332809,87.3411,18.2016,375,32.1095,41,0,3,0
52.46666142,83.3858,23.4,489,32.1225,56,0,3,0
52.49999475,65.0137,27.7992,497,32.138,73,0,3,0
52.53332808,23.603,29.8008,262,32.1545,106,0,3,0
52.56666141,36.3312,31.6008,331,32.1721,87,0,3,0
52.59999474,40.107,33.6024,357,32.1908,85,0,3,0
52.63332807,34.4418,36,321,32.2108,89,0,3,0
52.6666614,36.1654,37.5984,356,32.2316,94,0,3,0
52.69999473,30.4993,39.1968,313,32.2534,98,0,3,0
52.73332806,27.1351,40.1976,287,32.2758,101,0,3,0
52.76666139,24.105,40.3992,260,32.2982,103,0,3,0
52.79999472,23.2821,41.4,256,32.3212,105,0,3,0
52.83332805,28.8389,42.1992,302,32.3446,100,0,3,0
52.86666138,29.116,42.6024,311,32.3683,102,0,3,0
52.89999471,26.536,43.6032,289,32.3925,104,0,3,0
52.93332804,27.1928,43.7976,299,32.4169,105,0,3,0
52.96666137,25.5884,44.4024,276,32.4415,103,0,3,0
52.9999947,32.3352,45,342,32.4665,101,0,3,0
53.03332803,27.8135,46.3968,300,32.4923,103,0,3,0
53.06666136,26.1687,46.3968,285,32.5181,104,0,3,0
53.09999469,26.2833,47.3976,289,32.5444,105,0,3,0
53.13332802,32.6586,48.3984,342,32.5713,100,0,3,0
53.16666135,31.6437,49.6008,338,32.5989,102,0,3,0
53.19999468,25.8015,49.3992,281,32.6263,104,0,3,0
53.23332801,24.516,50.1984,267,32.6542,104,0,3,0
53.26666134,23.0625,50.8032,256,32.6824,106,0,3,0
53.29999467,25.2246,51.1992,280,32.7109,106,0,3,0
53.333328,26.149,50.8032,293,32.7391,107,0,3,0
53.36666133,29.4511,50.8032,330,32.7673,107,0,3,0
53.39999466,28.1656,50.8032,292,32.7955,99,0,3,0
53.43332799,38.9688,50.4,404,32.8235,99,0,3,0
53.46666132,31.1814,49.8024,320,32.8512,98,0,3,0
53.49999465,31.5028,49.8024,320,32.8789,97,0,3,0
53.53332798,35.2438,49.9968,358,32.9066,97,0,3,0
53.56666131,31.109,49.3992,316,32.9341,97,0,3,0
53.59999464,30.4384,49.1976,306,32.9614,96,0,3,0
53.63332797,31.2614,48.3984,311,32.9883,95,0,3,0
53.6666613,32.1019,48.1968,316,33.0151,94,0,3,0
53.69999463,34.09,47.3976,332,33.0414,93,0,3,0
53.73332796,37.782,47.0016,364,33.0675,92,0,3,0
53.76666129,34.8392,46.2024,332,33.0932,91,0,3,0
53.79999462,33.6908,45.5976,314,33.1185,89,0,3,0
53.83332795,35.1588,44.5968,324,33.1433,88,0,3,0
53.86666128,34.9043,43.6032,318,33.1675,87,0,3,0
53.89999461,32.8454,42.9984,313,33.1914,91,0,3,0
53.93332794,37.5606,42.9984,354,33.2153,90,0,3,0
53.96666127,42.8109,41.9976,399,33.2386,89,0,3,0
53.9999946,38.0887,41.1984,351,33.2615,88,0,3,0
54.03332793,35.5323,40.3992,320,33.284,86,0,3,0
54.06666126,33.8773,39.6,298,33.306,84,0,3,0
54.09999459,39.2327,39.0024,341,33.3276,83,0,3,0
54.13332792,36.1985,38.5992,326,33.3491,86,0,3,0
54.16666125,37.8679,38.0016,345,33.3702,87,0,3,0
54.19999458,36.6244,37.5984,326,33.3911,85,0,3,0
54.23332791,39.7887,36.7992,350,33.4115,84,0,3,0
54.26666124,38.4273,36.5976,334,33.4319,83,0,3,0
54.29999457,40.2934,36.2016,346,33.452,82,0,3,0
54.3333279,39.494,36.2016,335,33.4721,81,0,3,0
54.36666123,37.4108,36,333,33.4921,85,0,3,0
54.39999456,37.5386,36.2016,342,33.5122,87,0,3,0
54.43332789,36.4206,35.7984,328,33.5321,86,0,3,0
54.46666122,36.4206,35.7984,328,33.552,86,0,3,0
54.49999455,37.753,35.5968,340,33.5717,86,0,3,0
54.53332788,34.4219,35.4024,310,33.5914,86,0,3,0
54.56666121,37.6355,35.5968,335,33.6112,85,0,3,0
54.59999454,37.6355,34.9992,335,33.6306,85,0,3,0
54.63332787,38.7589,35.4024,345,33.6503,85,0,3,0
54.6666612,37.5231,35.4024,334,33.67,85,0,3,0
54.69999453,36.7367,35.4024,327,33.6896,85,0,3,0
54.73332786,37.2984,35.4024,332,33.7093,85,0,3,0
54.76666119,38.1972,36.2016,344,33.7294,86,0,3,0
54.79999452,37.3191,36.4032,340,33.7496,87,0,3,0
54.83332785,35.8922,36.2016,327,33.7698,87,0,3,0
54.86666118,35.8922,36.2016,327,33.7899,87,0,3,0
54.89999451,37.2206,36.5976,343,33.8102,88,0,3,0
54.93332784,35.4075,37.0008,330,33.8308,89,0,3,0
54.96666117,34.6564,37.2024,323,33.8514,89,0,3,0
54.9999945,33.9531,37.3968,320,33.8722,90,0,3,0
55.03332783,34.6958,37.5984,327,33.8931,90,0,3,0
55.06666116,35.3324,37.8,333,33.9141,90,0,3,0
55.09999449,34.8392,38.2032,332,33.9353,91,0,3,0
55.13332782,32.3846,38.3976,312,33.9566,92,0,3,0
55.16666115,39.8436,38.5992,363,33.9781,87,0,3,0
55.19999448,36.1354,39.0024,333,33.9998,88,0,3,0
55.23332781,34.5077,38.8008,318,34.0213,88,0,3,0
55.26666114,35.5928,39.3984,328,34.0432,88,0,3,0
55.29999447,34.871,39.6,325,34.0652,89,0,3,0
55.3333278,34.6958,40.1976,327,34.0875,90,0,3,0
55.36666113,36.2873,40.0032,342,34.1098,90,0,3,0
55.39999446,34.8019,39.6,328,34.1318,90,0,3,0
55.43332779,34.7637,39.8016,324,34.1539,89,0,3,0
55.46666112,33.1543,39.1968,309,34.1756,89,0,3,0
55.49999445,32.5544,39.1968,300,34.1974,88,0,3,0
55.53332778,37.2206,39.1968,343,34.2192,88,0,3,0
55.56666111,35.4843,39.1968,327,34.241,88,0,3,0
55.59999444,36.5695,39.0024,337,34.2626,88,0,3,0
55.63332777,36.441,38.5992,332,34.2841,87,0,3,0
55.6666611,32.0505,38.8008,292,34.3056,87,0,3,0
55.69999443,34.9043,38.3976,318,34.327,87,0,3,0
55.73332776,34.136,38.8008,311,34.3485,87,0,3,0
55.76666109,36.2215,39.0024,330,34.3702,87,0,3,0
55.79999442,35.6727,39.0024,325,34.3919,87,0,3,0
55.83332775,32.9286,38.8008,300,34.4134,87,0,3,0
55.86666108,32.0118,38.8008,295,34.435,88,0,3,0
55.89999441,31.6115,38.3976,288,34.4563,87,0,3,0
55.93332774,36.0269,38.8008,332,34.4779,88,0,3,0
55.96666107,33.7273,39.1968,332,34.4996,94,0,3,0
55.9999944,32.2035,39.3984,317,34.5215,94,0,3,0
56.03332773,30.0701,39.1968,296,34.5433,94,0,3,0
56.06666106,35.6575,39.0024,351,34.565,94,0,3,0
56.09999439,30.7812,39.0024,303,34.5866,94,0,3,0
56.13332772,33.1178,39.0024,326,34.6083,94,0,3,0
56.16666105,31.3908,38.5992,309,34.6297,94,0,3,0
56.19999438,32.2417,38.5992,314,34.6512,93,0,3,0
56.23332771,31.0095,38.5992,302,34.6726,93,0,3,0
56.26666104,30.2048,38.3976,291,34.694,92,0,3,0
56.29999437,30.9314,38.2032,298,34.7152,92,0,3,0
56.3333277,29.264,38.2032,285,34.7364,93,0,3,0
56.36666103,29.264,38.2032,285,34.7576,93,0,3,0
56.39999436,29.9827,38.8008,292,34.7792,93,0,3,0
56.43332769,28.1345,38.3976,274,34.8005,93,0,3,0
56.46666102,28.0251,38.0016,270,34.8216,92,0,3,0
56.49999435,32.7404,37.8,312,34.8426,91,0,3,0
56.53332768,36.833,37.8,351,34.8636,91,0,3,0
56.56666101,34.7343,37.8,331,34.8846,91,0,3,0
56.59999434,32.4256,37.3968,309,34.9054,91,0,3,0
56.63332767,31.5127,37.3968,297,34.9262,90,0,3,0
56.666661,37.5606,37.5984,354,34.9471,90,0,3,0
56.69999433,37.2423,37.5984,351,34.968,90,0,3,0
56.73332766,33.9997,37.5984,324,34.9889,91,0,3,0
56.76666099,31.1944,37.3968,294,35.0096,90,0,3,0
56.79999432,32.0432,37.3968,302,35.0304,90,0,3,0
56.83332765,32.3615,37.2024,305,35.0511,90,0,3,0
56.86666098,32.3615,37.3968,305,35.0719,90,0,3,0
56.89999431,35.2263,37.5984,332,35.0927,90,0,3,0
56.93332764,37.5386,37.5984,342,35.1136,87,0,3,0
56.96666097,42.0169,38.0016,374,35.1347,85,0,3,0
56.9999943,37.642,38.2032,339,35.156,86,0,3,0
57.03332763,33.1042,38.5992,312,35.1774,90,0,3,0
57.06666096,33.7819,38.8008,329,35.199,93,0,3,0
57.09999429,31.831,38.8008,310,35.2205,93,0,3,0
57.13332762,31.6256,38.5992,308,35.242,93,0,3,0
57.16666095,32.0363,38.5992,312,35.2634,93,0,3,0
57.19999428,33.0632,38.5992,322,35.2849,93,0,3,0
57.23332761,36.3489,38.5992,354,35.3063,93,0,3,0
57.26666094,34.8087,38.3976,339,35.3276,93,0,3,0
57.29999427,31.7283,38.3976,309,35.349,93,0,3,0
57.3333276,31.3176,38.0016,305,35.3701,93,0,3,0
57.36666093,29.8935,37.8,288,35.3911,92,0,3,0
57.39999426,30.7238,38.2032,296,35.4123,92,0,3,0
57.43332759,32.7998,38.0016,316,35.4334,92,0,3,0
57.46666092,30.4124,38.0016,293,35.4545,92,0,3,0
57.49999425,31.2428,38.3976,301,35.4759,92,0,3,0
57.53332758,31.0095,38.3976,302,35.4972,93,0,3,0
57.56666091,29.9972,38.3976,289,35.5185,92,0,3,0
57.59999424,33.7819,38.3976,329,35.5398,93,0,3,0
57.63332757,29.4783,38.0016,284,35.561,92,0,3,0
57.6666609,29.9972,38.0016,289,35.5821,92,0,3,0
57.69999423,32.5922,37.8,314,35.6031,92,0,3,0
57.73332756,33.6849,38.0016,321,35.6242,91,0,3,0
57.76666089,29.3745,38.2032,283,35.6454,92,0,3,0
57.79999422,31.2428,37.8,301,35.6664,92,0,3,0
57.83332755,25.0551,37.8,265,35.6874,101,0,3,0
57.86666088,33.3231,37.8,335,35.7084,96,0,3,0
57.89999421,28.8448,38.0016,293,35.7295,97,0,3,0
57.93332754,26.8759,38.2032,273,35.7507,97,0,3,0
57.96666087,31.9609,38.8008,328,35.7723,98,0,3,0
57.9999942,27.1046,39.0024,281,35.794,99,0,3,0
58.03332753,28.453,38.8008,292,35.8155,98,0,3,0
58.06666086,31.7971,39.0024,313,35.8372,94,0,3,0
58.09999419,32.6686,39.1968,325,35.859,95,0,3,0
58.13332752,29.05,39.3984,289,35.8809,95,0,3,0
58.16666085,28.1399,39.0024,277,35.9025,94,0,3,0
58.19999418,32.1019,39.0024,316,35.9242,94,0,3,0
58.23332751,32.6098,39.1968,321,35.946,94,0,3,0
58.26666084,30.1557,39.6,300,35.968,95,0,3,0
58.29999417,30.7368,40.0032,309,35.9902,96,0,3,0
58.3333275,28.4489,39.8016,286,36.0123,96,0,3,0
58.36666083,27.9516,40.0032,281,36.0345,96,0,3,0
58.39999416,31.4331,40.0032,316,36.0568,96,0,3,0
58.43332749,31.4331,40.0032,316,36.079,96,0,3,0
58.46666082,32.6268,40.1976,328,36.1013,96,0,3,0
58.49999415,31.109,40.3992,316,36.1238,97,0,3,0
58.53332748,29.4355,40.1976,299,36.1461,97,0,3,0
58.56666081,30.223,40.6008,307,36.1686,97,0,3,0
58.59999414,51.9365,42.7968,533,36.1924,98,0,3,0
58.63332747,16.8748,40.6008,129,36.215,73,0,3,0
58.6666608,23.0364,40.0032,234,36.2372,97,0,3,0
58.69999413,27.0563,39.6,272,36.2592,96,0,3,0
58.73332746,25.3308,39.1968,252,36.281,95,0,3,0
58.76666079,27.8352,39.3984,274,36.3029,94,0,3,0
58.79999412,28.2458,39.3984,281,36.3247,95,0,3,0
58.83332745,29.9546,39.6,298,36.3467,95,0,3,0
58.86666078,30.4572,39.6,303,36.3687,95,0,3,0
58.89999411,26.8385,39.6,267,36.3907,95,0,3,0
58.93332744,29.3515,39.1968,292,36.4125,95,0,3,0
58.96666077,31.6635,39.0024,315,36.4342,95,0,3,0
58.9999941,27.3411,39.3984,272,36.4561,95,0,3,0
59.03332743,29.2574,39.1968,288,36.4779,94,0,3,0
59.06666076,30.3935,38.5992,296,36.4993,93,0,3,0
59.09999409,31.2428,38.2032,301,36.5205,92,0,3,0
59.13332742,32.1108,37.8,306,36.5415,91,0,3,0
59.16666075,28.0384,37.2024,276,36.5622,94,0,3,0
59.19999408,29.8669,36.5976,294,36.5825,94,0,3,0
59.23332741,31.7283,36,309,36.6025,93,0,3,0
59.26666074,32.6355,35.5968,311,36.6223,91,0,3,0
59.29999407,29.6028,35.2008,279,36.6419,90,0,3,0
59.3333274,29.6028,35.2008,279,36.6614,90,0,3,0
59.36666073,29.815,35.5968,281,36.6812,90,0,3,0
59.39999406,33.7898,35.7984,322,36.7011,91,0,3,0
59.43332739,32.7404,35.4024,312,36.7207,91,0,3,0
59.46666072,33.3164,35.5968,314,36.7405,90,0,3,0
59.49999405,34.9441,35.5968,333,36.7603,91,0,3,0
59.53332738,30.2394,34.9992,285,36.7797,90,0,3,0
59.56666071,30.9011,34.7976,288,36.7991,89,0,3,0
59.59999404,30.0427,34.6032,280,36.8183,89,0,3,0
59.63332737,30.8182,34.4016,284,36.8374,88,0,3,0
59.6666607,35.0141,34.2,319,36.8564,87,0,3,0
59.69999403,34.575,34.2,315,36.8754,87,0,3,0
59.73332736,31.6115,33.7968,288,36.8942,87,0,3,0
59.76666069,31.979,33.7968,288,36.913,86,0,3,0
59.79999402,34.644,33.7968,312,36.9317,86,0,3,0
59.83332735,35.1238,33.9984,320,36.9506,87,0,3,0
59.86666068,34.6848,34.4016,316,36.9697,87,0,3,0
59.89999401,34.0262,34.2,310,36.9887,87,0,3,0
59.93332734,33.3677,33.9984,304,37.0076,87,0,3,0
59.96666067,33.5872,34.2,306,37.0266,87,0,3,0
59.999994,32.9286,34.2,300,37.0456,87,0,3,0
60.03332733,32.4896,34.2,296,37.0646,87,0,3,0
60.06666066,33.8067,33.9984,308,37.0835,87,0,3,0
60.09999399,32.3798,33.7968,295,37.1023,87,0,3,0
60.13332732,35.3102,33.7968,318,37.1211,86,0,3,0
60.16666065,31.757,33.6024,286,37.1397,86,0,3,0
60.19999398,31.7935,33.4008,283,37.1583,85,0,3,0
60.23332731,38.0848,33.7968,339,37.1771,85,0,3,0
60.26666064,35.3434,33.7968,322,37.1958,87,0,3,0
60.29999397,38.1972,34.2,348,37.2148,87,0,3,0
60.3333273,39.0653,34.4016,360,37.234,88,0,3,0
60.36666063,36.5695,34.6032,337,37.2532,88,0,3,0
60.39999396,36.2659,34.4016,338,37.2723,89,0,3,0
60.43332729,34.6162,34.4016,319,37.2914,88,0,3,0
60.46666062,32.27,34.2,294,37.3104,87,0,3,0
60.49999395,34.4653,33.9984,314,37.3293,87,0,3,0
60.53332728,32.9784,33.6024,297,37.348,86,0,3,0
60.56666061,34.1998,33.1992,308,37.3664,86,0,3,0
60.59999394,36.9758,33.7968,333,37.3852,86,0,3,0
60.63332727,36.0875,33.9984,325,37.4041,86,0,3,0
60.6666606,35.5323,33.7968,320,37.4228,86,0,3,0
60.69999393,36.88,34.4016,336,37.442,87,0,3,0
60.73332726,32.4459,34.7976,299,37.4613,88,0,3,0
60.76666059,30.4516,35.4024,287,37.481,90,0,3,0
60.79999392,31.0883,36.2016,293,37.5011,90,0,3,0
60.83332725,34.9783,37.5984,326,37.522,89,0,3,0
60.86666058,30.3455,38.0016,286,37.5431,90,0,3,0
60.89999391,29.9827,39.1968,292,37.5648,93,0,3,0
60.93332724,26.0344,39.8016,259,37.587,95,0,3,0
