Minutes,Torq (N-m),Km/h,Watts,Km,Cadence,Hrate,ID,Altitude (m)
45.89999541,29.4988,41.9976,312,30.8618,101,0,13,0
45.93332874,29.1206,41.9976,308,30.8851,101,0,13,0
45.96666207,38.5717,42.7968,412,30.9089,102,0,13,0
45.9999954,33.2835,42.1992,359,30.9324,103,0,13,0
46.03332873,33.9843,42.6024,363,30.956,102,0,13,0
46.06666206,38.993,42.1992,392,30.9795,96,0,13,0
46.09999539,35.3827,42.1992,352,31.0029,95,0,13,0
46.13332872,42.4745,42.4008,427,31.0265,96,0,13,0
46.16666205,31.0352,41.9976,312,31.0498,96,0,13,0
46.19999538,34.478,42.4008,343,31.0734,95,0,13,0
46.23332871,39.7887,42.7968,400,31.0971,96,0,13,0
46.26666204,35.213,42.6024,354,31.1208,96,0,13,0
46.29999537,35.213,42.6024,354,31.1445,96,0,13,0
46.3333287,35.0141,42.1992,352,31.1679,96,0,13,0
46.36666203,33.3231,41.9976,335,31.1912,96,0,13,0
46.39999536,36.6894,42.1992,365,31.2147,95,0,13,0
46.43332869,37.3019,42.1992,375,31.2381,96,0,13,0
46.46666202,38.1972,42.7968,384,31.2619,96,0,13,0
46.49999535,35.6109,42.7968,358,31.2857,96,0,13,0
46.53332868,28.9494,41.9976,288,31.309,95,0,13,0
46.56666201,35.2821,41.6016,351,31.3321,95,0,13,0
46.59999534,45.0607,42.1992,453,31.3556,96,0,13,0
46.63332867,36.8904,42.1992,367,31.379,95,0,13,0
46.666662,35.6575,41.6016,351,31.4021,94,0,13,0
46.69999533,38.2999,40.9968,373,31.4249,93,0,13,0
46.73332866,36.8478,40.1976,355,31.4472,92,0,13,0
46.76666199,37.1478,40.0032,354,31.4695,91,0,13,0
46.79999532,36.8178,39.3984,347,31.4913,90,0,13,0
46.83332865,39.0556,39.6,364,31.5133,89,0,13,0
46.86666198,39.592,39.6,369,31.5353,89,0,13,0
46.89999531,37.3484,39.6,352,31.5573,90,0,13,0
46.93332864,39.6993,39.3984,370,31.5792,89,0,13,0
46.96666197,41.1681,39.6,388,31.6012,90,0,13,0
46.9999953,38.8338,39.8016,366,31.6233,90,0,13,0
47.03332863,40.6376,40.0032,383,31.6456,90,0,13,0
47.06666196,38.6216,39.8016,364,31.6677,90,0,13,0
47.09999529,44.7033,40.0032,426,31.6899,91,0,13,0
47.13332862,41.1354,38.8008,392,31.7115,91,0,13,0
47.16666195,0,35.7984,0,31.7313,0,0,14,0
47.19999528,0.852616,31.9968,5,31.7491,56,0,14,0
47.23332861,0,26.5968,0,31.7639,0,0,14,0
47.26666194,0,18.7992,0,31.7743,0,0,14,0
47.29999527,0,12.3984,0,31.7812,0,0,14,0
47.3333286,0,8.5968,0,31.786,0,0,14,0
47.36666193,0,7.4016,0,31.7901,0,0,14,0
47.39999526,0,9.5976,0,31.7955,0,0,14,0
47.43332859,0,11.5992,0,31.8019,0,0,14,0
47.46666192,19.9938,12.8016,67,31.809,32,0,14,0
47.49999525,16.8517,13.3992,60,31.8165,34,0,14,0
47.53332858,13.0962,13.9968,48,31.8242,35,0,14,0
47.56666191,0,14.1984,0,31.8321,0,0,14,0
47.59999524,12.9045,14.4,50,31.8401,37,0,14,0
47.63332857,13.0218,15.1992,60,31.8486,44,0,14,0
47.6666619,0,15.7968,0,31.8573,0,0,14,0
47.69999523,0,14.9976,0,31.8657,0,0,14,0
47.73332856,0,14.4,0,31.8737,0,0,14,0
47.76666189,0,13.9968,0,31.8814,0,0,14,0
47.79999522,25.8034,15.6024,127,31.8901,47,0,14,0
47.83332855,14.6163,16.2,75,31.8991,49,0,14,0
47.86666188,12.1707,16.6032,65,31.9083,51,0,14,0
47.89999521,11.5312,16.7976,64,31.9177,53,0,14,0
47.93332854,11.8482,17.2008,67,31.9272,54,0,14,0
47.96666187,9.89654,17.5968,57,31.937,55,0,14,0
47.9999952,11.1119,17.7984,64,31.9469,55,0,14,0
48.03332853,10.5724,17.7984,62,31.9568,56,0,14,0
48.06666186,11.5956,17.7984,68,31.9667,56,0,14,0
48.09999519,14.5752,18.4032,87,31.9769,57,0,14,0
48.13332852,12.6775,18.7992,77,31.9873,58,0,14,0
48.16666185,10.5204,18.7992,65,31.9978,59,0,14,0
48.19999518,14.4831,19.0008,91,32.0083,60,0,14,0
48.23332851,15.0284,19.5984,96,32.0192,61,0,14,0
48.26666184,11.5516,19.8,75,32.0302,62,0,14,0
48.29999517,8.00909,19.3968,52,32.041,62,0,14,0
48.3333285,6.88802,19.2024,44,32.0517,61,0,14,0
48.36666183,6.04789,19.0008,38,32.0622,60,0,14,0
48.39999516,0,18.7992,0,32.0727,0,0,14,0
48.43332849,0,18.2016,0,32.0828,0,0,14,0
48.46666182,0,17.4024,0,32.0924,0,0,14,0
48.49999515,0,16.9992,0,32.1019,0,0,14,0
48.53332848,6.54304,17.4024,37,32.1116,54,0,14,0
48.56666181,6.01252,17.4024,34,32.1212,54,0,14,0
48.59999514,9.03773,18,53,32.1312,56,0,14,0
48.63332847,8.54411,18.2016,51,32.1413,57,0,14,0
48.6666618,5.92715,18.5976,36,32.1517,58,0,14,0
48.69999513,5.50298,18.7992,34,32.1621,59,0,14,0
48.73332846,0,18.7992,0,32.1726,0,0,14,0
48.76666179,0,18.5976,0,32.1829,0,0,14,0
48.79999512,0,18.2016,0,32.193,0,0,14,0
48.83332845,0,17.7984,0,32.2029,0,0,14,0
48.86666178,0,17.4024,0,32.2126,0,0,14,0
48.89999511,5.9032,17.4024,34,32.2222,55,0,14,0
48.93332844,9.5493,17.2008,54,32.2318,54,0,14,0
48.96666177,9.37567,17.5968,54,32.2416,55,0,14,0
48.9999951,10.0702,17.5968,58,32.2513,55,0,14,0
49.03332843,9.02843,17.5968,52,32.2611,55,0,14,0
49.06666176,10.0702,17.5968,58,32.2709,55,0,14,0
49.09999509,17.5639,19.0008,103,32.2814,56,0,15,0
49.13332842,57.4405,22.6008,397,32.294,66,0,15,0
49.16666175,53.5486,26.4024,443,32.3087,79,0,15,0
49.19999508,43.416,28.3968,391,32.3244,86,0,15,0
49.23332841,40.0655,30.1968,386,32.3412,92,0,15,0
49.26666174,34.9485,31.0032,355,32.3584,97,0,15,0
49.29999507,35.2662,32.1984,373,32.3763,101,0,15,0
49.3333284,35.3324,33.4008,370,32.3949,100,0,15,0
49.36666173,40.7568,34.4016,414,32.414,97,0,15,0
49.39999506,34.4353,34.6032,357,32.4332,99,0,15,0
49.43332839,32.7541,35.2008,343,32.4528,100,0,15,0
49.46666172,38.2917,35.7984,405,32.4727,101,0,15,0
49.49999505,33.4689,36,361,32.4927,103,0,15,0
49.53332838,37.5544,36.5976,409,32.513,104,0,15,0
49.56666171,31.9219,36.7992,351,32.5334,105,0,15,0
49.59999504,29.2906,36.4032,319,32.5537,104,0,15,0
49.63332837,37.5606,37.0008,413,32.5742,105,0,15,0
49.6666617,34.0532,37.2024,378,32.5949,106,0,15,0
49.69999503,32.6639,37.3968,366,32.6157,107,0,15,0
49.73332836,27.8371,36.5976,309,32.636,106,0,15,0
49.76666169,35.1342,37.0008,390,32.6566,106,0,15,0
49.79999502,32.7018,37.3968,363,32.6773,106,0,15,0
49.83332835,36.0314,37.2024,366,32.698,97,0,15,0
49.86666168,39.3908,37.5984,396,32.7189,96,0,15,0
49.89999501,38.6945,37.3968,389,32.7397,96,0,15,0
49.93332834,35.1136,37.5984,353,32.7605,96,0,15,0
49.96666167,33.2718,37.0008,331,32.7811,95,0,15,0
49.999995,35.1816,37.2024,350,32.8018,95,0,15,0
50.03332833,36.6894,37.0008,365,32.8223,95,0,15,0
50.06666166,36.0863,36.7992,359,32.8428,95,0,15,0
50.09999499,34.2352,36.5976,337,32.8631,94,0,15,0
50.13332832,38.6035,37.0008,380,32.8837,94,0,15,0
50.16666165,36.3878,37.5984,362,32.9045,95,0,15,0
50.19999498,38.1972,37.0008,380,32.9251,95,0,15,0
50.23332831,36.5889,37.3968,364,32.9459,95,0,15,0
50.26666164,36.0088,37.5984,362,32.9668,96,0,15,0
50.29999497,33.8204,37.8,340,32.9878,96,0,15,0
50.3333283,35.4407,38.0016,360,33.0089,97,0,15,0
50.36666163,36.622,37.8,372,33.0299,97,0,15,0
50.39999496,38.1972,38.2032,392,33.0511,98,0,15,0
50.43332829,31.1814,38.2032,320,33.0723,98,0,15,0
50.46666162,40.5122,38.5992,420,33.0938,99,0,15,0
50.49999495,32.2168,38.8008,334,33.1153,99,0,15,0
50.53332828,37.3291,39.1968,387,33.1371,99,0,15,0
50.56666161,39.3431,39.1968,412,33.1589,100,0,15,0
50.59999494,34.4173,39.0024,346,33.1805,96,0,15,0
50.63332827,37.7951,39.1968,376,33.2023,95,0,15,0
50.6666616,35.2821,39.3984,351,33.2242,95,0,15,0
50.69999493,32.4676,39.3984,323,33.2461,95,0,15,0
50.73332826,32.4676,39.3984,323,33.268,95,0,15,0
50.76666159,38.6998,40.0032,385,33.2902,95,0,15,0
50.79999492,35.5114,40.0032,357,33.3124,96,0,15,0
50.83332825,34.2183,39.6,344,33.3344,96,0,15,0
50.86666158,34.3178,39.6,345,33.3564,96,0,15,0
50.89999491,35.1136,39.6,353,33.3784,96,0,15,0
50.93332824,37.7993,40.0032,380,33.4007,96,0,15,0
50.96666157,37.6004,40.0032,378,33.4229,96,0,15,0
50.9999949,34.6162,40.0032,348,33.4451,96,0,15,0
51.03332823,37.9982,40.1976,382,33.4674,96,0,15,0
51.06666156,30.5379,39.6,307,33.4894,96,0,15,0
51.09999489,35.8099,39.3984,360,33.5113,96,0,15,0
51.13332822,0,37.3968,0,33.5321,0,0,16,0
51.16666155,0,35.7984,0,33.552,0,0,16,0
51.19999488,0,33.6024,0,33.5707,0,0,16,0
51.23332821,0,30.6,0,33.5877,0,0,16,0
51.26666154,0,28.5984,0,33.6035,0,0,16,0
51.29999487,0.900877,27.2016,5,33.6187,53,0,16,0
51.3333282,1.43239,25.7976,9,33.633,60,0,16,0
51.36666153,3.96663,25.2,27,33.647,65,0,16,0
51.39999486,0,23.4,0,33.66,0,0,16,0
51.43332819,0,22.1976,0,33.6723,0,0,16,0
51.46666152,0,21.0024,0,33.684,0,0,16,0
51.49999485,0,21.0024,0,33.6957,0,0,16,0
51.53332818,12.6123,20.3976,70,33.707,53,0,16,0
51.56666151,13.4057,20.2032,73,33.7182,52,0,16,0
51.59999484,17.0785,20.5992,93,33.7297,52,0,16,0
51.63332817,17.2228,20.5992,101,33.7411,56,0,16,0
51.6666615,18.613,20.5992,115,33.7525,59,0,16,0
51.69999483,11.9771,20.5992,74,33.764,59,0,16,0
51.73332816,14.5667,20.5992,90,33.7754,59,0,16,0
51.76666149,14.5667,20.5992,90,33.7869,59,0,16,0
51.79999482,14.0812,20.5992,87,33.7983,59,0,16,0
51.83332815,14.4049,20.3976,89,33.8097,59,0,16,0
51.86666148,15.3118,20.2032,93,33.8209,58,0,16,0
51.89999481,15.3118,20.2032,93,33.8321,58,0,16,0
51.93332814,15.4764,20.2032,94,33.8433,58,0,16,0
51.96666147,18.1107,20.3976,110,33.8547,58,0,16,0
51.9999948,18.7693,20.3976,114,33.866,58,0,16,0
52.03332813,17.6168,20.2032,107,33.8772,58,0,16,0
52.06666146,18.6047,20.3976,113,33.8885,58,0,16,0
52.09999479,19.0986,20.3976,116,33.8999,58,0,16,0
52.13332812,19.0986,20.3976,116,33.9112,58,0,16,0
52.16666145,16.9945,20.5992,105,33.9227,59,0,16,0
52.19999478,16.0234,20.8008,99,33.9342,59,0,16,0
52.23332811,16.393,20.8008,103,33.9458,60,0,16,0
52.26666144,16.5521,21.1968,104,33.9575,60,0,16,0
52.29999477,16.2338,21.1968,102,33.9693,60,0,16,0
52.3333281,15.498,21.3984,99,33.9812,61,0,16,0
52.36666143,16.1242,21.6,103,33.9932,61,0,16,0
52.39999476,15.4021,21.6,100,34.0052,62,0,16,0
52.43332809,18.0204,21.8016,117,34.0173,62,0,16,0
52.46666142,16.1722,21.8016,105,34.0294,62,0,16,0
52.49999475,12.0136,21.3984,78,34.0413,62,0,16,0
52.53332808,9.39275,21.0024,60,34.053,61,0,16,0
52.56666141,11.6183,21.0024,73,34.0647,60,0,16,0
52.59999474,12.0958,21.0024,76,34.0763,60,0,16,0
52.63332807,15.1197,21.0024,95,34.088,60,0,16,0
52.6666614,13.5282,21.0024,85,34.0997,60,0,16,0
52.69999473,13.0507,21.0024,82,34.1113,60,0,16,0
52.73332806,0,20.0016,0,34.1224,0,0,16,0
52.76666139,0,18.7992,0,34.1329,0,0,16,0
52.79999472,0,15.6024,0,34.1416,0,0,16,0
52.83332805,0,12.8016,0,34.1487,0,0,16,0
52.86666138,0,7.4016,0,34.1528,0,0,16,0
52.89999471,0.944436,7.6032,9,34.157,91,0,16,0
52.93332804,0,10.0008,0,34.1626,0,0,16,0
52.96666137,53.2446,13.1976,184,34.1699,33,0,16,0
52.9999947,23.8732,15.4008,95,34.1784,38,0,16,0
53.03332803,0,16.9992,0,34.1879,0,0,16,0
53.06666136,28.8389,19.3968,151,34.1987,50,0,16,0
53.09999469,26.6375,20.8008,159,34.2102,57,0,16,0
53.13332802,38.6668,23.1984,247,34.2231,61,0,17,0
53.16666135,59.1787,27,440,34.2381,71,0,17,0
53.19999468,59.5357,30.0024,505,34.2548,81,0,17,0
53.23332801,51.653,32.6016,476,34.2729,88,0,17,0
53.26666134,46.0377,33.9984,458,34.2918,95,0,17,0
53.29999467,38.6795,35.2008,401,34.3113,99,0,17,0
53.333328,33.1862,35.4024,351,34.331,101,0,17,0
53.36666133,30.4623,35.5968,319,34.3508,100,0,17,0
53.39999466,38.5086,36,371,34.3708,92,0,17,0
53.43332799,40.0454,36.7992,390,34.3912,93,0,17,0
53.46666132,34.679,37.2024,345,34.4119,95,0,17,0
53.49999465,32.8697,37.5984,327,34.4328,95,0,17,0
53.53332798,41.1813,38.0016,414,34.4539,96,0,17,0
53.56666131,31.2788,38.2032,321,34.4751,98,0,17,0
53.59999464,30.9629,38.5992,321,34.4966,99,0,17,0
53.63332797,29.2325,38.2032,300,34.5178,98,0,17,0
53.6666613,30.0121,38.0016,308,34.5389,98,0,17,0
53.69999463,38.1972,38.3976,392,34.5602,98,0,17,0
53.73332796,35.7857,38.3976,371,34.5816,99,0,17,0
53.76666129,29.9983,38.3976,311,34.6029,99,0,17,0
53.79999462,31.4737,38.3976,323,34.6242,98,0,17,0
53.83332795,30.1095,38.2032,309,34.6454,98,0,17,0
53.86666128,31.3763,38.2032,322,34.6667,98,0,17,0
53.89999461,33.6174,38.2032,345,34.6879,98,0,17,0
53.93332794,29.2325,38.3976,300,34.7092,98,0,17,0
53.96666127,31.4737,38.3976,323,34.7306,98,0,17,0
53.9999946,36.3645,38.3976,377,34.7519,99,0,17,0
54.03332793,30.77,38.5992,319,34.7733,99,0,17,0
54.06666126,33.8566,38.5992,351,34.7948,99,0,17,0
54.09999459,29.8054,38.8008,309,34.8163,99,0,17,0
54.13332792,30.1912,38.8008,313,34.8379,99,0,17,0
54.16666125,32.6026,38.8008,338,34.8594,99,0,17,0
54.19999458,29.3163,38.5992,307,34.8809,100,0,17,0
54.23332791,28.8408,38.8008,299,34.9024,99,0,17,0
54.26666124,32.892,38.5992,341,34.9239,99,0,17,0
54.29999457,28.455,38.8008,295,34.9454,99,0,17,0
54.3333279,31.1558,38.8008,323,34.967,99,0,17,0
54.36666123,30.8664,38.5992,320,34.9884,99,0,17,0
54.39999456,36.1918,39.1968,379,35.0102,100,0,17,0
54.43332789,28.9344,39.1968,303,35.032,100,0,17,0
54.46666122,34.4153,39.3984,364,35.0539,101,0,17,0
54.49999455,28.4588,39.1968,301,35.0757,101,0,17,0
54.53332788,30.7279,39.8016,325,35.0978,101,0,17,0
54.56666121,34.5167,40.0032,347,35.12,96,0,17,0
54.59999454,34.0624,40.1976,346,35.1423,97,0,17,0
54.63332787,28.1557,40.1976,286,35.1647,97,0,17,0
54.6666612,30.8137,40.3992,313,35.1871,97,0,17,0
54.69999453,33.5702,40.6008,341,35.2097,97,0,17,0
54.73332786,30.5967,40.6008,314,35.2322,98,0,17,0
54.76666119,32.4097,40.8024,336,35.2549,99,0,17,0
54.79999452,32.4481,40.8024,333,35.2776,98,0,17,0
54.83332785,29.7089,40.8024,308,35.3002,99,0,17,0
54.86666118,29.7089,40.8024,308,35.3229,99,0,17,0
54.89999451,30.4018,40.8024,312,35.3456,98,0,17,0
54.93332784,33.3251,40.9968,342,35.3683,98,0,17,0
54.96666117,32.9885,41.1984,342,35.3912,99,0,17,0
54.9999945,34.0495,40.9968,353,35.414,99,0,17,0
55.03332783,31.3487,40.9968,325,35.4368,99,0,17,0
55.06666116,31.1558,41.6016,323,35.4599,99,0,17,0
55.09999449,32.0856,41.4,336,35.4829,100,0,17,0
55.13332782,31.3217,41.8032,328,35.5061,100,0,17,0
55.16666115,26.4733,42.1992,280,35.5296,101,0,17,0
55.19999448,24.5823,41.8032,260,35.5528,101,0,17,0
55.23332781,35.928,42.4008,380,35.5763,101,0,17,0
55.26666114,31.4565,41.9976,336,35.5997,102,0,17,0
55.29999447,28.7453,42.1992,295,35.6231,98,0,17,0
55.3333278,35.9858,41.9976,358,35.6464,95,0,17,0
55.36666113,33.5733,42.1992,334,35.6699,95,0,17,0
55.39999446,33.5733,41.9976,334,35.6932,95,0,17,0
55.43332779,33.0707,41.8032,329,35.7164,95,0,17,0
55.46666112,30.4765,41.4,300,35.7394,94,0,17,0
55.49999445,32.5498,41.4,317,35.7624,93,0,17,0
55.53332778,36.0638,41.4,355,35.7854,94,0,17,0
55.56666111,31.086,41.4,306,35.8084,94,0,17,0
55.59999444,30.5988,41.4,298,35.8314,93,0,17,0
55.63332777,30.8042,41.1984,300,35.8543,93,0,17,0
55.6666611,32.139,40.8024,313,35.877,93,0,17,0
55.69999443,36.1436,41.4,352,35.9,93,0,17,0
55.73332776,38.0945,41.6016,371,35.9231,93,0,17,0
55.76666109,32.0363,40.8024,312,35.9458,93,0,17,0
55.79999442,32.9036,40.8024,317,35.9684,92,0,17,0
55.83332775,31.9694,40.6008,308,35.991,92,0,17,0
55.86666108,34.6293,40.1976,330,36.0133,91,0,17,0
55.89999441,32.9503,40.3992,314,36.0358,91,0,17,0
55.93332774,39.4564,40.6008,376,36.0583,91,0,17,0
55.96666107,37.782,40.6008,364,36.0809,92,0,17,0
55.9999944,32.2808,40.3992,311,36.1033,92,0,17,0
56.03332773,33.7408,40.1976,318,36.1257,90,0,17,0
56.06666106,33.847,39.6,319,36.1477,90,0,17,0
56.09999439,39.6993,39.6,370,36.1697,89,0,17,0
56.13332772,34.0592,39.0024,321,36.1913,90,0,17,0
56.16666105,37.6838,38.8008,367,36.2129,93,0,17,0
56.19999438,31.6256,38.3976,308,36.2342,93,0,17,0
56.23332771,32.177,38.0016,310,36.2553,92,0,17,0
56.26666104,36.8478,38.3976,355,36.2767,92,0,17,0
56.29999437,34.09,38.5992,332,36.2981,93,0,17,0
56.3333277,33.9873,38.3976,331,36.3194,93,0,17,0
56.36666103,35.1168,38.8008,342,36.341,93,0,17,0
56.39999436,36.965,39.0024,360,36.3627,93,0,17,0
56.43332769,31.9337,38.5992,311,36.3841,93,0,17,0
56.46666102,33.7819,38.5992,329,36.4056,93,0,17,0
56.49999435,36.1436,38.8008,352,36.4271,93,0,17,0
56.53332768,35.2194,38.3976,343,36.4484,93,0,17,0
56.56666101,33.0632,38.2032,322,36.4697,93,0,17,0
56.59999434,31.8656,37.8,307,36.4907,92,0,17,0
56.63332767,35.6023,38.0016,343,36.5118,92,0,17,0
56.666661,37.3577,38.0016,356,36.5329,91,0,17,0
56.69999433,31.9694,37.8,308,36.5539,92,0,17,0
56.73332766,33.0553,37.8,315,36.5749,91,0,17,0
56.76666099,35.4688,37.8,338,36.5959,91,0,17,0
56.79999432,35.3324,37.8,333,36.6169,90,0,17,0
56.83332765,34.908,37.3968,329,36.6377,90,0,17,0
56.86666098,32.3615,37.2024,305,36.6583,90,0,17,0
56.89999431,33.9054,37.0008,316,36.6789,89,0,17,0
56.93332764,35.969,37.0008,339,36.6994,90,0,17,0
56.96666097,34.3345,37.0008,320,36.72,89,0,17,0
56.9999943,33.4762,37.0008,312,36.7406,89,0,17,0
57.03332763,37.2315,37.2024,347,36.7612,89,0,17,0
57.06666096,35.2263,37.2024,332,36.7819,90,0,17,0
57.09999429,37.4545,37.3968,353,36.8027,90,0,17,0
57.13332762,35.1202,37.3968,331,36.8234,90,0,17,0
57.16666095,34.2714,37.5984,323,36.8443,90,0,17,0
57.19999428,39.4564,37.8,376,36.8653,91,0,17,0
57.23332761,35.6023,38.0016,343,36.8864,92,0,17,0
57.26666094,33.1111,38.0016,319,36.9076,92,0,17,0
57.29999427,34.4605,38.2032,332,36.9288,92,0,17,0
57.3333276,36.5364,38.3976,352,36.9501,92,0,17,0
57.36666093,35.6302,38.2032,347,36.9713,93,0,17,0
57.39999426,30.8276,38.2032,297,36.9926,92,0,17,0
57.43332759,36.0175,38.3976,347,37.0139,92,0,17,0
57.46666092,31.3176,38.2032,305,37.0351,93,0,17,0
57.49999425,32.6524,38.2032,318,37.0563,93,0,17,0
57.53332758,33.7339,38.2032,325,37.0776,92,0,17,0
57.56666091,34.398,38.3976,335,37.0989,93,0,17,0
57.59999424,34.09,38.3976,332,37.1202,93,0,17,0
57.63332757,31.7283,38.2032,309,37.1415,93,0,17,0
57.6666609,31.7283,38.3976,309,37.1628,93,0,17,0
57.69999423,34.398,38.5992,335,37.1842,93,0,17,0
57.73332756,35.2194,38.8008,343,37.2058,93,0,17,0
57.76666089,34.7432,38.8008,342,37.2273,94,0,17,0
57.79999422,32.7114,38.8008,322,37.2489,94,0,17,0
57.83332755,32.5498,38.5992,317,37.2703,93,0,17,0
57.86666088,34.706,38.5992,338,37.2918,93,0,17,0
57.89999421,31.3176,38.2032,305,37.313,93,0,17,0
57.93332754,35.0141,38.5992,341,37.3345,93,0,17,0
57.96666087,35.1168,38.5992,342,37.3559,93,0,17,0
57.9999942,33.9873,38.5992,331,37.3773,93,0,17,0
58.03332753,31.9694,38.2032,308,37.3986,92,0,17,0
58.06666086,35.9137,38.2032,346,37.4198,92,0,17,0
58.09999419,36.225,38.3976,349,37.4411,92,0,17,0
58.13332752,41.2776,37.0008,402,37.4617,93,0,17,0
58.16666085,0,34.7976,0,37.481,0,0,18,0
58.19999418,0,32.8032,0,37.4992,0,0,18,0
58.23332751,0,31.0032,0,37.5165,0,0,18,0
58.26666084,0,29.2032,0,37.5327,0,0,18,0
58.29999417,0,27.5976,0,37.548,0,0,18,0
58.3333275,6.16084,26.4024,40,37.5627,62,0,18,0
58.36666083,7.95775,25.6032,55,37.5769,66,0,18,0
58.39999416,7.46039,24.6024,50,37.5906,64,0,18,0
58.43332749,8.00909,23.8032,52,37.6038,62,0,18,0
58.46666082,0,22.3992,0,37.6162,0,0,18,0
58.49999415,0,21.1968,0,37.628,0,0,18,0
58.53332748,19.0986,20.3976,106,37.6393,53,0,18,0
58.56666081,18.1804,20.3976,99,37.6507,52,0,18,0
58.59999414,16.5276,20.3976,90,37.662,52,0,18,0
58.63332747,14.8749,20.3976,81,37.6733,52,0,18,0
58.6666608,17.2262,20.2032,92,37.6846,51,0,18,0
58.69999413,20.2004,20.3976,110,37.6959,52,0,18,0
58.73332746,16.7113,20.8008,91,37.7075,52,0,18,0
58.76666079,13.8735,20.5992,77,37.7189,53,0,18,0
58.79999412,14.1403,20.3976,77,37.7302,52,0,18,0
58.83332745,13.8735,20.5992,77,37.7417,53,0,18,0
58.86666078,0,20.0016,0,37.7528,0,0,18,0
58.89999411,0,19.0008,0,37.7633,0,0,18,0
58.93332744,0,18,0,37.7733,0,0,18,0
58.96666077,0,17.4024,0,37.783,0,0,18,0
58.9999941,0,16.7976,0,37.7923,0,0,18,0
59.03332743,24.9584,17.7984,115,37.8022,44,0,18,0
59.06666076,21.1745,18.4032,102,37.8125,46,0,18,0
59.09999409,20.8891,19.3968,105,37.8232,48,0,18,0
59.13332742,21.1994,20.0016,111,37.8343,50,0,18,0
59.16666075,15.9767,20.5992,87,37.8458,52,0,18,0
59.19999408,13.333,20.8008,74,37.8573,53,0,18,0
59.23332741,12.0718,20.8008,67,37.8689,53,0,18,0
59.26666074,12.0718,20.8008,67,37.8805,53,0,18,0
59.29999407,11.5312,21.0024,64,37.8921,53,0,18,0
59.3333274,12.025,21.0024,68,37.9038,54,0,18,0
59.36666073,0,20.2032,0,37.915,0,0,18,0
59.39999406,0,19.8,0,37.926,0,0,18,0
59.43332739,14.0431,20.2032,75,37.9372,51,0,18,0
59.46666072,12.3039,20.3976,67,37.9486,52,0,18,0
59.49999405,10.4675,20.2032,57,37.9598,52,0,18,0
59.53332738,11.0184,20.3976,60,37.9711,52,0,18,0
59.56666071,10.1002,20.2032,55,37.9824,52,0,18,0
59.59999404,0,19.8,0,37.9934,0,0,18,0
59.63332737,15.4258,20.3976,84,38.0047,52,0,18,0
59.6666607,13.8735,20.8008,77,38.0162,53,0,18,0
59.69999403,10.9907,20.8008,61,38.0278,53,0,18,0
59.73332736,10.9907,20.8008,61,38.0394,53,0,18,0
59.76666069,12.0718,20.8008,67,38.0509,53,0,18,0
59.79999402,12.6123,21.0024,70,38.0626,53,0,18,0
59.83332735,9.00877,21.0024,50,38.0742,53,0,18,0
59.86666068,0,20.5992,0,38.0857,0,0,18,0
59.89999401,0,20.0016,0,38.0968,0,0,18,0
59.93332734,0,19.5984,0,38.1077,0,0,18,0
59.96666067,14.133,20.0016,74,38.1188,50,0,18,0
59.999994,11.0472,20.2032,59,38.13,51,0,18,0
60.03332733,10.4855,20.3976,56,38.1414,51,0,18,0
60.06666066,10.4675,20.2032,57,38.1526,52,0,18,0
60.09999399,9.91658,20.2032,54,38.1638,52,0,18,0
60.13332732,11.0184,20.2032,60,38.175,52,0,18,0
60.16666065,10.111,20.3976,54,38.1864,51,0,18,0
60.19999398,10.4675,20.3976,57,38.1977,52,0,18,0
60.23332731,11.5693,20.3976,63,38.209,52,0,18,0
60.26666064,12.9726,20.5992,72,38.2205,53,0,18,0
60.29999397,9.5493,20.3976,52,38.2318,52,0,18,0
60.3333273,9.36566,20.2032,51,38.243,52,0,18,0
60.36666063,11.0472,20.2032,59,38.2542,51,0,18,0
60.39999396,10.8348,20.2032,59,38.2655,52,0,18,0
60.43332729,11.6089,20.0016,62,38.2766,51,0,18,0
60.46666062,11.4592,19.5984,60,38.2875,50,0,18,0
60.49999395,14.133,19.3968,74,38.2982,50,0,18,0
60.53332728,12.6674,19.2024,65,38.3089,49,0,18,0
60.56666061,15.5907,19.5984,80,38.3198,49,0,18,0
60.59999394,17.9527,19.2024,94,38.3305,50,0,18,0
60.63332727,0,18.4032,0,38.3407,0,0,18,0
60.6666606,0,17.7984,0,38.3506,0,0,18,0
60.69999393,0,16.6032,0,38.3598,0,0,18,0
60.73332726,0,12.1968,0,38.3666,0,0,18,0
60.76666059,0,7.6032,0,38.3708,0,0,18,0
60.79999392,0,7.4016,0,38.3749,0,0,18,0
60.83332725,0,7.6032,0,38.3791,0,0,18,0
60.86666058,0,9.4032,0,38.3844,0,0,18,0
60.89999391,0,10.8,0,38.3904,0,0,18,0
60.93332724,0,11.0016,0,38.3965,0,0,18,0
60.96666057,0,10.5984,0,38.4024,0,0,18,0
60.9999939,0,10.2024,0,38.408,0,0,18,0
61.03332723,0,9.7992,0,38.4135,0,0,18,0
61.06666056,0,9.5976,0,38.4188,0,0,18,0
61.09999389,0,9.5976,0,38.4241,0,0,18,0
61.13332722,0,9.5976,0,38.4295,0,0,18,0
61.16666055,0,11.3976,0,38.4358,0,0,18,0
61.19999388,28.3398,12.8016,92,38.4429,31,0,18,0
61.23332721,30.6139,13.9968,109,38.4507,34,0,18,0
